LATITUDE,LONGITUDE,label
-5.031667519205121,-2.757753416677162,1.0
3.8125587578771123,1.9877860607847122,5.0
-6.570551540463392,13.240855497844345,0.0
1.170373506936794,6.700055530861392,6.0
0.3078511728164248,-4.148682345796133,3.0
8.503896491345095,-0.4188697389060637,4.0
16.941155959537387,3.5816900714045263,8.0
-4.218019759477061,-7.269828346763524,1.0
-0.7917308770630578,-1.7644039905442446,0.0
-6.072676082465842,-0.7087498437741748,3.0
1.2243949319720981,-7.289273161424468,9.0
5.742981221616224,13.475685727131369,6.0
-7.10445365959369,11.15383966183395,2.0
-6.217956661213026,-5.190080991740563,6.0
-2.808095231500376,-0.8280510954638354,4.0
3.3715875210345345,-5.731078997309323,7.0
-1.3474343414276773,-7.335882855217728,1.0
7.749192863961907,-0.2686739824066274,4.0
-2.931445581629123,-8.158282942143094,1.0
-4.254645427671953,-4.417192653330246,5.0
-1.9722928834851383,1.4200603882719662,4.0
-5.649702125644267,-2.873669658358707,8.0
0.9411821960321746,-5.947181705467597,9.0
-1.8968357373981783,-2.8193917733249796,2.0
3.4188820683544217,-6.2304969394177885,9.0
1.304155876644588,-5.291139418259263,9.0
4.965378710564167,-2.0321874474139165,8.0
4.35545134265785,-3.2633435815810623,9.0
7.538870426849533,5.134478333689372,6.0
5.37559876156796,-0.07923861162347065,3.0
-5.585521330254602,3.54048876263442,6.0
2.7286911276131995,-5.596960810597704,4.0
-1.3528312969332004,-4.883615183841825,6.0
4.75945690838454,4.586839974449825,2.0
-0.02403369687917785,-5.4634384080975025,9.0
-1.4119054235091482,-8.131108106283158,1.0
6.598081411631047,7.884959450930519,2.0
-11.35589525805184,10.73242247102139,0.0
-7.681797259807455,11.069998744009936,5.0
1.9565383089400306,0.3352650358363073,9.0
1.6611687069139047,1.7309625133243145,2.0
1.974894883373265,1.9702089139309726,7.0
6.003748524257958,-6.42623213470245,7.0
-4.917302203360667,5.304006210745907,2.0
-8.63349994344592,-0.5624929897074143,8.0
-4.305933578470225,-4.609103032424423,8.0
6.375350095082637,4.038713593497111,5.0
-0.6613696482183067,11.204854237146987,0.0
-4.516206077943562,0.644124722137457,6.0
1.6586263039730356,28.31273096597496,0.0
-5.510319941035727,1.8373805000804249,0.0
1.3509743047304106,-0.77219270586258,2.0
9.07191121918264,-3.6697558757699174,9.0
-7.109415175537859,13.07223417188595,0.0
12.328776079010153,1.2537969711976558,4.0
3.8473595596951515,0.8789351064878328,7.0
-3.630572543398071,-4.540446773162322,7.0
-2.5156147725650206,-7.461156818550492,1.0
1.462730289016441,-2.1449313745767244,5.0
13.815747702002774,1.4549145900386982,7.0
-1.0655834390866865,0.6629437952594236,9.0
0.19028967995963905,0.2818034984909824,4.0
3.250907172843183,-1.690173240726445,6.0
-5.846869421069335,-5.099041745490865,1.0
-3.644208486944039,-0.29329593050899294,5.0
0.8129649755237123,-7.47980239369554,7.0
0.07385737010623272,1.2844470793822773,6.0
-6.360060825257772,1.049938569958321,5.0
-5.922608312437222,11.135285017401996,0.0
5.119671275717479,8.952633196326824,4.0
8.331594155405119,3.4699287308801927,8.0
-0.872189146711281,1.1709474461973155,7.0
-1.9114135323133972,-3.7657202622489603,6.0
-3.95541065354134,-7.206027812274801,1.0
-3.5871251217078246,-6.450611595932362,8.0
8.19348688497612,-6.533557474651972,7.0
-1.4577575425725353,-0.5971347780256494,3.0
14.15216408864969,-1.8636689106540465,7.0
0.2011299659396072,-1.7695789387142669,3.0
-2.655773062799719,-7.880187416986365,1.0
-8.532215017529369,16.56135825200793,0.0
-1.0947908980395282,-4.726159102557655,3.0
-3.0784311284270798,-1.0391585623647468,4.0
-3.5250259542834206,-4.022585999233757,5.0
-2.808188362658547,-2.1429575358790793,4.0
-4.113726593038812,3.7313532962251754,0.0
-5.286873437654703,3.428729889390949,5.0
-4.708893642562649,-0.5627620179654704,4.0
-9.2231093452929,4.9169795578780775,0.0
-1.2583745259197259,-1.922431088857073,3.0
-8.984759866506526,0.12792257195750056,5.0
-4.454063559774536,-7.458034713353337,1.0
-4.011524511041177,6.3076771881938045,0.0
-4.366679607984793,-3.589213436199635,8.0
2.0321323541884144,3.784811873964098,3.0
1.1626596778069298,-3.9280944678487018,7.0
-9.843560861505662,7.2141677180526305,0.0
5.555083781098442,-5.866734138762179,9.0
4.768252822694976,11.816642787070123,6.0
-4.426778020296033,-3.561393298643575,6.0
0.6632606371540757,-6.4486169788521694,9.0
-7.019913820893786,-1.9189383816312742,5.0
3.502290845263819,-2.708179611320869,4.0
-3.342485314028639,-6.485107642182229,6.0
3.092599317899202,-5.18337453276674,9.0
-0.40976898995203903,-5.718520854728165,3.0
0.11423147850401216,-1.8706000885976388,5.0
9.030476708017265,8.728773194716748,4.0
-4.095024033380021,11.238756460900678,2.0
-5.807517641136864,2.160666383217258,4.0
1.4334148410301961,-3.941342088440656,8.0
-3.1642244890290527,-2.7587760647820248,7.0
1.9833082697286701,-6.805749442876365,7.0
-9.808350882140548,-1.1239870226801345,5.0
5.503613940707015,-4.379921538895647,8.0
16.42114599749087,6.372611759654465,8.0
-7.431485901753973,0.48274395662684416,8.0
-1.7404912605890281,0.18530612886360662,2.0
14.298164246181017,11.49253822722377,6.0
0.4231222266403202,-5.585963756206794,9.0
1.8969724276821136,0.6715480122042805,3.0
-2.230924299227424,-7.742047705185628,1.0
9.2088240805372,14.08244456576439,0.0
-0.22929909043126684,-1.487164254681262,4.0
-5.216354857603401,-6.09125900387974,1.0
-5.977106988004192,-1.6476751295832945,5.0
1.4151437025084292,4.557481570119992,9.0
-11.62758960892154,12.5680628954258,0.0
4.303963722658016,5.981240040002181,6.0
-2.0194736566711193,-5.563457668392584,2.0
2.4660626210329415,-1.615420515127967,1.0
3.4513547655411987,-7.748465838027817,3.0
3.6823514666002812,3.3950201898956065,0.0
-2.5882429419677253,1.5300225647150991,6.0
-7.49153084294487,8.689888970691234,0.0
4.531031074565565,7.457928769947495,0.0
9.204369196936048,2.6062980443949653,8.0
11.9292373121665,1.269913059537757,3.0
-5.025150997822608,-0.07686653780754618,2.0
-1.059537730550856,8.377194792878164,0.0
-2.453936074351388,-2.6564285105687646,0.0
-4.043736058599132,3.127221683753362,6.0
4.189867185515452,22.250807102186393,0.0
-4.435138548865702,15.353454605089148,0.0
5.112723267460918,5.016529359043664,4.0
5.620199850664683,-3.4143880643289903,7.0
-3.0784650390610997,4.175611350495826,2.0
-2.3204994054740675,-5.38185115548341,7.0
-1.3674656109143768,-7.703518104096133,1.0
1.7470782551080881,-6.867140378144553,9.0
1.904640875559867,-6.953996472026105,9.0
1.3699490999878068,-3.118914545615888,3.0
3.703657652205477,-4.534122548284637,9.0
3.1279283902914052,4.306364032287249,8.0
1.8351124983248743,-0.4524248307020622,4.0
-3.492825185394972,-5.843492706976229,6.0
-7.635557764837437,1.5990575202848882,6.0
-6.566472725369683,-5.734030066654551,5.0
2.97628159274993,-0.8349958684190143,3.0
-9.072789145389587,3.112537139352334,8.0
-2.9222673373360584,-8.04517927535891,1.0
-0.3692238668246127,-5.267586362086569,8.0
6.217615384936369,-6.152683512242177,7.0
-4.701230693162394,-7.325212442093068,1.0
0.3555965959801357,-1.3447399171132182,3.0
12.185484628266297,-4.3996280703716275,7.0
-1.558992257534845,0.6097916734558032,6.0
-5.31373228459393,-0.6039969336748023,3.0
1.363402129952668,8.695221479523786,6.0
-4.208105042296911,-2.890495838204719,3.0
6.217680467265785,5.454871469552875,6.0
-2.8644260809196043,0.0727015232282689,3.0
1.6323872853345347,-4.762716012366692,2.0
-0.0049844816722576235,-6.2857782288460164,3.0
0.47958251245281325,-1.2761433349172426,2.0
-1.6565338082152943,-1.8621010680093215,2.0
10.38850946942238,3.163652468353042,7.0
4.8178865805499385,-3.99069299265035,9.0
-0.8160023326888507,9.808823815270044,2.0
-8.692275959587503,12.855304285696597,3.0
-10.166626794820505,6.396946082046536,2.0
-1.6198947584012477,-3.7732960642692914,7.0
-6.268041977442509,-1.7699314335856506,5.0
-2.694160745322902,-4.169056639314135,5.0
-11.807822341477967,0.06987136252471998,8.0
7.4550178575246875,-2.8755638323030315,8.0
-1.5988333472953609,0.8568532988242903,2.0
-0.9261724381518869,25.044528875351325,0.0
-4.309760194259046,-5.896954560733011,1.0
-0.8999559320215513,0.9325221553361414,4.0
-0.44984781861230777,-2.5591890086773836,0.0
1.976388438245574,7.190718377407149,6.0
-1.849535448870916,7.26095817640845,3.0
6.461272019852734,-4.9059282697858775,7.0
-2.5668140476124974,-6.793672649538318,1.0
-0.4023106681403884,-7.389059107527359,1.0
-4.232614165760793,-7.531836544015929,1.0
2.0182292892701,4.1862838675611505,4.0
6.0857187395148475,-4.3002404907286955,7.0
6.060935100298023,10.436174759588283,0.0
-3.98714240489814,4.480203957980928,2.0
5.393925136935013,-6.891514183101078,9.0
2.605205424749242,3.0671481336123345,2.0
-7.511037246511003,16.712186725975037,0.0
-7.41904732139409,0.6935562560277053,5.0
-4.736805359200644,6.563489446084664,6.0
0.8659604994955604,6.60723650206824,0.0
-0.8773654316010158,-2.2114018539286247,8.0
13.614738894497993,-0.04364049082735233,9.0
-3.9133335710506234,5.167172941029139,6.0
-1.1262257581636628,-3.3219515784517615,2.0
5.443734206140222,18.0996842517624,0.0
4.9694964701809425,7.368352300245457,0.0
9.933521737293741,-5.362710613705081,7.0
-9.626733194462352,7.518745214843276,2.0
-2.7264628767508796,10.840799911659357,0.0
8.48150205777558,9.186932743066292,4.0
1.046354467172503,2.52110758508181,2.0
-2.152627069053976,9.794367405014828,0.0
6.291853511798347,-4.962773015948708,9.0
-1.8791735297643084,-8.046418739967432,1.0
2.7519531545835676,2.496278700129282,6.0
2.2057237548451885,-6.106216036682121,9.0
-3.7248275192427864,-1.9431046707143476,3.0
1.72648626982728,14.874383890127849,0.0
3.775194147712006,27.45020304659429,0.0
-0.5228440557236949,-0.8941822142670663,2.0
6.129886695313677,25.451341111074335,0.0
-2.291890091806519,-3.9819530274388635,6.0
-3.4506902788009386,-4.908779258198825,8.0
-1.8734765120806298,8.380534066209803,4.0
-2.042903170422868,7.184048566426415,0.0
6.780134810982597,-1.357290163617722,7.0
3.329368787002945,-4.11905095045747,2.0
-0.22164110444148166,-6.702947945822,1.0
0.14811584960936558,-6.8265281302261815,9.0
10.271607645360568,4.442286738789882,5.0
-3.1382372029421797,4.90760235132962,2.0
7.558078866839282,0.6215958091473487,4.0
-2.0033181902062607,-3.8278047824255346,8.0
-6.257156612667746,2.9492024263970347,5.0
-9.546365597455726,6.7878405137901305,2.0
5.214192961290978,-1.6754800601221125,9.0
1.9660866044309486,-5.46631504504497,7.0
-2.7200883307027888,-1.08238632415712,9.0
2.424875876074613,3.00571281313332,2.0
3.1597037036014717,-6.655867137369926,9.0
2.972882113049712,-3.86176156824123,7.0
8.425107026871698,1.666005521316919,4.0
4.238558080139564,-2.9804499046068056,9.0
1.0111893649494776,4.471980767343899,3.0
-5.995755067089402,8.646059043617187,2.0
-3.837305342315555,-5.676689475212318,7.0
1.7252497905071182,-3.2116817469579324,3.0
-4.09780798664665,-1.9942262168916307,6.0
-2.039853423088521,6.227618815386951,3.0
-6.583365276274188,1.2896827563512667,6.0
2.317443230181832,3.7215036471481575,8.0
-6.223359824934938,4.985605001988416,8.0
5.347544183141833,1.2807590250056209,3.0
1.6746293226294195,-5.508301911200072,7.0
7.368413214067184,14.177754159110943,0.0
-0.4284447406064545,-4.31121925858039,9.0
-7.024282789573322,4.762206849506774,2.0
14.18079866367401,-1.8064741772156745,7.0
-2.931641911007151,-5.645388740389751,9.0
7.9759923041958105,22.016662223442495,0.0
-5.411263669366313,-5.337194292904196,5.0
1.9632080086617267,-0.1883946790962548,4.0
-6.479090791256265,2.9792407401953853,5.0
-8.468132915660131,-2.0644160434101706,8.0
2.702059333487993,-1.5105423729665548,4.0
-1.6951707847413795,1.4903879963263078,3.0
8.706140202323706,2.0059753312045405,3.0
-1.267913933261623,-7.556000555137793,1.0
6.051102129500874,-6.446884381032159,7.0
-5.071825898298018,0.12702906990544083,8.0
4.0471236424165555,-3.847140037533838,9.0
0.33155866307772913,-6.464609427198848,7.0
-1.5799117289785416,-4.594757946723017,6.0
-13.638200793644998,10.435708853027501,2.0
-2.15614814568845,-6.633032241734769,1.0
6.468388626115612,-4.196209590385945,7.0
-10.058948696179884,13.093660127046144,0.0
-6.703373812951456,-1.3934016801097584,5.0
-4.227884876361204,-5.107556231463303,6.0
-5.548427916723282,5.810207204067585,5.0
3.0578968976894374,-3.6367915825345776,2.0
0.9105886397518119,1.3471403484799267,9.0
-0.29756354449452066,9.528458314351175,5.0
-0.4151094697761754,-5.347127433698769,4.0
2.0926651558968263,5.727907066180644,6.0
-8.534885086607618,9.886490767478158,2.0
-6.51133723703132,8.315674399031904,2.0
-5.8277538288335995,1.4521249087809434,2.0
-3.5076391676498195,-4.0667245039331155,9.0
4.7100240469512915,22.55350545992613,0.0
19.44972310214238,3.4413795071308377,7.0
0.14112006778484742,-5.517639634030024,7.0
-3.045012548695609,-4.734239170678033,2.0
-1.899309886148083,6.244886877553603,2.0
-3.1681051193350527,-2.2401587901728766,6.0
-1.2359579815410546,-0.6046599077156793,3.0
8.01645695004281,10.4255967853006,4.0
0.006384665564008518,0.6935286564034379,2.0
4.792451011265735,8.803032400089931,0.0
-5.795901627601971,-5.395771048833009,5.0
-1.2016583773081893,-6.092339084822045,9.0
2.031538018645189,6.837376913438911,6.0
0.1512642293208336,0.5911532376012518,2.0
-0.01980763203119887,-7.261390903479716,1.0
2.96325137345068,-7.344271366157609,9.0
-8.876605355461377,9.08889367201126,0.0
-1.202265957971103,3.0094983763169227,6.0
-9.715288846020316,9.385214639121576,0.0
-0.04823847036624562,-7.657529898031583,4.0
-1.8668365030552794,-1.4886429309576639,8.0
2.5220116183806414,3.4183971887923277,4.0
-1.0047885658321816,2.287256590717166,3.0
-4.505957985040899,-6.764018658433029,1.0
-5.280716626965564,-3.860796586559937,5.0
6.956585312622286,1.3723030314063231,4.0
4.195682839794701,2.4164116035874175,2.0
-3.5230498670084973,-4.504644781721905,9.0
-7.301171566382288,5.0898753914267925,5.0
3.3293535483659173,-0.1901421583484918,7.0
-8.319148927657645,0.5252774630174178,3.0
-0.6484949205886582,-7.537611371982464,1.0
-4.677759888150706,-3.086864057477852,5.0
5.137598493090215,-3.6006385207607994,4.0
-5.720742758034696,-4.648400517477513,5.0
4.350281011662342,1.8400286054711041,3.0
-1.0991984698308335,-6.757139334784503,7.0
-2.2174801413410066,-2.424317810154894,3.0
-7.507133216427389,-1.9656661629009236,8.0
-4.946259391962896,5.371866801671391,6.0
-5.99855850435291,4.4175605027085885,2.0
-2.531305243325538,-1.6385538537966196,4.0
-5.671573917850405,5.169142589130655,6.0
-0.7786619113173271,-6.751253727269948,1.0
-3.103606418542044,-7.123341328091861,1.0
1.1986065965080468,-4.54414992595548,4.0
-3.7823775289269963,18.84161632239431,0.0
-10.03786997907525,8.817233798809397,0.0
-4.278336582225853,7.137276406059019,5.0
-1.9668193721938843,-0.4395077291262308,8.0
0.3631949517849006,-0.18675072240900073,6.0
8.563828374057001,-0.15019546991304045,7.0
-0.7487622813088418,3.5369888400076386,4.0
4.417349520886424,6.673798995049781,2.0
-6.488424894072528,-0.5949152193541285,8.0
-11.66183851049735,9.672713625626214,0.0
-3.375369911138237,3.022424471494488,2.0
1.9768741791048698,5.311290487380373,5.0
-3.6364119644377175,-3.897915807386007,4.0
6.452138671017504,2.7788495962019586,8.0
-8.238387893997178,2.5775907421534976,3.0
-5.145043466321477,6.672267631869653,0.0
-0.08180173140794056,-5.152737303390709,6.0
8.891647081524365,3.9676630082758124,4.0
1.5416062031157651,-1.9214624672918346,8.0
-7.989977853693827,-2.578495226659104,6.0
2.108585411334012,-7.347271618385195,4.0
-0.4070615026683616,-7.6348522265434,1.0
0.6162602278342091,-1.8817293435311258,8.0
-2.355278807944213,-8.150414512396694,1.0
0.6366639112653023,-3.57421958158985,5.0
0.969096748750915,-1.5055035367540321,4.0
0.38218772837197573,-6.668325595173425,9.0
2.7068984220332766,1.1981462745378573,4.0
-5.272474487374064,3.026526041368556,3.0
2.2882775980087082,-1.5393169389318841,2.0
-9.12231383051795,12.384063033525583,0.0
-6.267469921837911,-0.06325566156738341,5.0
-0.5554709955313737,10.224473644231182,0.0
9.379467361408626,1.3358792310037506,7.0
0.7919159565467321,-3.452087326431304,9.0
-1.0950280446154348,-0.2637250915539265,2.0
2.4112043849819877,-7.109330980926928,9.0
-1.095944128098685,-0.5316428312880149,8.0
4.2178975782498345,-6.974423700280962,9.0
1.2728838908469255,1.7798862006180516,6.0
16.41814344661263,10.267700514933445,5.0
-8.866111222336045,6.790108141011935,2.0
4.733602296644665,-4.649971190734596,4.0
6.715374171020942,2.653553823702643,4.0
-5.712911010631724,-0.657775761860435,6.0
0.6382566664513266,-4.099351560687961,4.0
-1.9176875026826288,-6.062544350497006,8.0
-0.07644803936509237,0.8560101699807829,4.0
-3.3483137127343623,-8.057345434325992,1.0
7.53918537129638,4.045468736357238,7.0
-0.4599634751409484,-0.624179917423402,5.0
-7.842886050111577,-4.436016300822282,8.0
-2.4519788298001357,-6.131977857434466,9.0
-3.085643219563858,1.1014003269239538,5.0
5.167605776987018,5.710822052640558,9.0
1.0008775817630988,-4.161533166462058,3.0
13.971410865807002,-2.527455937936903,2.0
-2.7716521524703683,-3.94544231728648,5.0
-2.7895911295675364,-4.597147194624516,8.0
6.444524403693046,5.248557049527535,2.0
-4.581363631679741,-0.6720369863233915,2.0
6.566210330479389,-1.2972294031856644,7.0
-0.8050146817113297,6.898152969035027,2.0
-7.544539086857121,-2.8000701471823732,8.0
0.5343709208376255,-8.252703750689214,4.0
-1.7369276184981515,-7.51716227209653,1.0
7.3628607007520745,-3.760687365827623,9.0
1.1890927938972695,-4.4286394110954515,3.0
-0.32170764183506473,-0.46658780356628016,6.0
-10.547433571428433,15.36569585266466,0.0
-11.630889614519454,8.082949713374342,2.0
-1.8580525121540714,-3.3260823733463076,2.0
1.3321674352125565,-4.811247365121148,9.0
-2.3756610726865772,-7.443302461011453,1.0
2.81782202431516,9.03757397356346,2.0
-0.687842494338472,-8.289178003769901,7.0
-3.4419085575120247,6.270353687804505,2.0
-3.5669243177757326,-6.430193889574355,1.0
2.7521867426948368,-5.014802662311849,3.0
0.32476666573300605,-1.5269341519281223,4.0
-0.2550961025272208,-2.33069129173962,9.0
-3.3883147600427495,-7.162721280839095,1.0
-6.42020209098762,-0.7048485249717862,8.0
0.25417448785385355,13.000488357118588,0.0
-13.814968937012292,10.245974975890665,2.0
-5.602433934878821,8.458020257727448,2.0
1.2057172525056603,-3.333941480285332,3.0
10.790579964540983,8.523759604523388,4.0
-2.475352274217871,-7.393402368651875,1.0
-5.6090531695440715,6.406128224623026,3.0
2.973456199841287,-7.644855592556873,7.0
1.1595261245837936,1.0577083012400177,4.0
-6.2397501680450205,-6.458419270110748,1.0
7.494106130802456,11.403699417793495,4.0
-1.3627699015472368,-8.147758172419401,1.0
-2.77397870784171,0.6340747806472281,5.0
10.284177644898728,15.423207551420548,9.0
-1.867073907724461,18.28391265874733,6.0
0.7671674930677953,-7.869367994633526,9.0
-4.191513260953327,6.198024855686997,0.0
0.7810730899315179,-0.14680927348044231,5.0
-2.3768326252054077,-5.485440396955707,7.0
-0.8609414985791541,-1.1502851162197196,6.0
-4.227233759717693,1.3907685285542821,8.0
2.115647269922057,-1.4415561883307648,2.0
1.727231951789379,27.23832887037924,0.0
4.233249539370286,-5.484439101344509,7.0
3.6111397944434565,-2.553182031282927,3.0
-2.2521488921415154,2.3653207437189683,5.0
-8.284290603921553,-1.0397038571467017,8.0
-1.5946512077335817,7.268493349595001,2.0
-3.909073397445555,-3.8841386892878917,8.0
-11.529998297516983,7.3185022474179044,2.0
1.3406878236540174,-6.53901538983115,4.0
-0.8232340279428008,-3.4085614182599286,8.0
-3.244214181527254,-4.73854042817352,5.0
-4.696771840704631,-2.7124947669118504,8.0
-0.6855801048827569,5.910178170457964,9.0
4.8268751786308055,-5.256223825526286,7.0
-3.2646059441907194,-7.519810156407761,1.0
-1.8723687280369288,-0.04176758143772877,2.0
6.9635463722326465,12.346345273978711,4.0
-6.796753047245795,5.4318034299267,5.0
12.087748423701903,9.009446534959762,5.0
-1.9217891143679662,-7.650810619184527,1.0
-4.354368176498699,-4.3406167965852145,8.0
-0.23639382472138043,-7.195722204797681,1.0
8.152273463997075,-5.076328055973885,4.0
14.915253914843435,10.264081705278407,4.0
-5.416179775813428,-2.6327124711265624,6.0
-11.528456774059785,3.948885963002941,5.0
5.155472852242392,3.5754574377025867,8.0
16.341801495240418,2.3397480640080275,9.0
-3.7171054808218273,4.522786406684373,2.0
-0.9210625782401991,6.960240455636637,3.0
-0.5552015473733172,9.931008574487981,0.0
-4.062266951141145,-5.44617090507163,5.0
-2.7515997714127756,-7.003970674339702,1.0
2.762013467492429,-4.379409953433253,4.0
-8.146076852151776,10.166735503483697,0.0
-8.904174345713045,-3.196313597124608,5.0
-1.8004809438295872,-7.789803669165838,1.0
2.8231313582891824,3.389011747359478,2.0
10.774820204190515,5.405267307914837,9.0
-1.2062611442484905,0.33221259433902084,2.0
-5.725743862854671,3.6648562057538423,4.0
0.4299657285469555,-5.422644225052187,1.0
5.259621869158666,6.642621257270836,6.0
2.2113369808990226,-4.120741692309922,8.0
-1.1350204359508158,4.990064256160334,0.0
0.3973805509064552,9.313093811789587,4.0
6.578550585226948,-2.636856801216527,9.0
-6.687115104795394,16.212779476959252,0.0
-0.11537009693491174,7.040895639184899,0.0
-5.953834511868675,7.424588873588299,5.0
3.7644835335811306,-5.786573558135862,9.0
3.3406963043368068,5.185180681760778,2.0
0.5478951911113874,-3.0758162880887046,3.0
-3.161479097413653,-3.847279271428081,5.0
1.3422337640385202,-3.928573606574781,9.0
1.273061239229592,-4.619641676000554,4.0
3.0396622975563794,-5.0978544570724225,4.0
3.3084703363195787,-3.441741399982045,3.0
3.530773374426578,0.7330729898783359,9.0
-1.236773717280656,-2.3295023351211825,2.0
9.64185489332226,3.557358036990926,3.0
-7.940023122724487,2.62837801226292,5.0
-5.412248765268754,-2.0140591054666914,6.0
-5.04796461314499,-3.5677726011618995,5.0
0.8184310143911193,-3.422651062872681,2.0
5.977880458325856,-2.82019326845649,7.0
-1.1978700390686896,8.467240721676568,2.0
-2.6896747535763743,2.272030512369328,4.0
2.340744040308864,1.9399008688898098,2.0
2.2688652213930514,1.5077148572833388,4.0
0.6790142814564498,-7.121787412471398,7.0
-6.185701527502442,6.01976951012082,2.0
-5.431322936388914,-4.356791905036292,5.0
-2.356922135425945,-5.431786311434699,3.0
-3.838011636003708,-3.4234247883244118,7.0
1.0020060939989102,6.191431162099325,6.0
-2.194574313127921,-8.626419498687019,1.0
-2.024947121975876,19.5733937571498,0.0
14.186316152944896,2.392284494903182,7.0
-3.532327967160958,-5.531018343773068,5.0
-4.720850341921861,2.1249829687390323,4.0
-5.79981353185832,-3.1906417567950345,5.0
-1.8649899127051897,-7.3728576145486,1.0
-4.0089463056600465,1.2271763558339175,6.0
-2.931343307442792,-5.109716795134199,9.0
7.696310049487127,-3.4307445824147065,7.0
-4.200570932020523,-8.00362202322716,1.0
-1.4752472954369527,7.472618856901206,6.0
9.135894447842404,2.6324999220835545,3.0
2.906553900807053,0.27629020285619765,3.0
-4.124629541219127,-7.656379526843705,1.0
2.148059639242518,-2.756743403023673,2.0
-3.4803177585886633,-0.2985580149099567,2.0
11.703940319156033,20.835387804687315,0.0
0.48939168804220534,-0.5233277457981409,5.0
-5.659094998013217,2.6541268975883314,0.0
0.6355904052936195,11.616169758868782,6.0
3.807044424737755,0.34746575541786445,8.0
6.003753907337046,1.5461654972662926,3.0
-5.790474845700648,-3.576118270041613,6.0
-2.254808623769738,-6.480228097785477,7.0
-0.5848991596246934,-6.089134907294043,7.0
-0.5966288226487508,-4.372264760221166,3.0
-0.6773042357978913,2.0472312205221046,8.0
-3.3022174138970875,-6.056909092451289,1.0
7.113695671797413,-3.32477516005067,7.0
-2.8072805256702003,-5.297164584425153,9.0
-1.4114720586037781,-0.7067357426780457,3.0
7.635927232581291,-4.384837568319157,9.0
-4.101551106116454,0.8632353146898981,2.0
-0.31819333721929466,-4.981924451985498,8.0
-6.484751444652887,8.518960430359817,3.0
-0.6303162570860258,-7.191296048808502,7.0
1.50075046945001,0.4662290483823276,4.0
2.5231057039344105,1.5997727090614091,1.0
-0.26130044967096644,8.326377450820374,2.0
1.379913034366007,2.069129538596607,3.0
-7.99531473532231,-0.8102593109257114,6.0
-1.411085480543715,-3.152838338082214,5.0
-3.2881968759184996,16.832986705473072,0.0
-7.303194747250064,-3.2512170555686946,1.0
-1.7483625231516906,2.844020492537565,8.0
2.1940667207298703,2.907463521260794,6.0
0.034688645985376354,-0.3533936934682085,9.0
0.2974339894453748,-0.8149493887991788,2.0
-4.908307318004281,-6.642606138948575,1.0
-6.9596008714505775,4.687436457721037,6.0
-5.537125721374487,23.978639777303925,0.0
-5.792601363279247,6.968824014018851,2.0
